0,1,2,3,4,5,6,7,8,9
598,0.58,0.46,0.46,0.34,0.5,0.0,0.684931506849315,0.43,NUC
599,0.4,0.68,0.5,0.82,0.5,0.0,0.6027397260273972,0.36,MIT
600,0.59,0.57,0.43,0.26,0.5,0.0,0.6986301369863014,0.22,MIT
601,0.39,0.3,0.56,0.12,0.5,0.0,0.726027397260274,0.38,NUC
602,0.6,0.62,0.54,0.4,0.5,0.0,0.684931506849315,0.22,MIT
603,0.36,0.4,0.53,0.48,0.5,0.0,0.6575342465753424,0.22,MIT
604,0.51,0.42,0.56,0.38,0.5,0.0,0.6301369863013699,0.22,MIT
605,0.41,0.54,0.58,0.2,0.5,0.0,0.7123287671232877,0.22,MIT
606,0.57,0.4,0.62,0.3,0.5,0.0,0.6575342465753424,0.11,MIT
607,0.52,0.5,0.59,0.31,0.5,0.0,0.684931506849315,0.22,MIT
608,0.42,0.53,0.53,0.64,0.5,0.0,0.6438356164383562,0.22,MIT
609,0.5,0.46,0.64,0.36,0.5,0.0,0.6712328767123288,0.22,MIT
610,0.6,0.51,0.6,0.38,0.5,1.0,0.7123287671232877,0.24,MIT
611,0.45,0.38,0.64,0.14,0.5,0.0,0.7397260273972603,0.22,MIT
612,0.6,0.57,0.64,0.52,0.5,0.0,0.6438356164383562,0.28,MIT
613,0.53,0.42,0.58,0.29,0.5,0.0,0.684931506849315,0.22,MIT
614,0.41,0.52,0.53,0.41,0.5,0.0,0.5342465753424658,0.33,MIT
615,0.45,0.43,0.63,0.4,0.5,0.0,0.8082191780821918,0.11,MIT
616,0.44,0.44,0.67,0.35,0.5,0.0,0.6575342465753424,0.26,MIT
617,0.58,0.52,0.61,0.33,0.5,0.0,0.5205479452054794,0.11,MIT
618,0.57,0.61,0.55,0.27,0.5,0.0,0.6027397260273972,0.21,MIT
619,0.57,0.58,0.58,0.35,0.5,0.0,0.6712328767123288,0.22,MIT
620,0.64,0.64,0.56,0.21,0.5,0.0,0.684931506849315,0.22,MIT
621,0.56,0.5,0.61,0.49,0.5,0.0,0.6301369863013699,0.28,MIT
622,0.6,0.46,0.59,0.16,0.5,0.0,0.6712328767123288,0.22,MIT
623,0.36,0.38,0.56,0.44,0.5,0.0,0.6575342465753424,0.22,MIT
624,0.53,0.52,0.61,0.35,0.5,0.0,0.684931506849315,0.22,MIT
625,0.62,0.59,0.54,0.47,0.5,0.0,0.6301369863013699,0.22,MIT
626,0.55,0.5,0.6,0.31,0.5,0.0,0.6301369863013699,0.27,MIT
627,0.58,0.53,0.57,0.46,0.5,0.0,0.6986301369863014,0.27,MIT
628,0.65,0.53,0.55,0.52,0.5,0.0,0.6438356164383562,0.27,MIT
629,0.38,0.54,0.54,0.41,0.5,0.0,0.6986301369863014,0.22,MIT
630,0.58,0.53,0.5,0.53,0.5,0.0,0.6438356164383562,0.31,MIT
631,0.61,0.46,0.51,0.37,0.5,0.0,0.6986301369863014,0.22,MIT
632,0.55,0.59,0.47,0.64,0.5,0.0,0.7397260273972603,0.33,MIT
633,0.54,0.64,0.5,0.13,0.5,0.0,0.6712328767123288,0.22,MIT
634,0.4,0.74,0.49,0.16,0.5,0.0,0.6986301369863014,0.22,MIT
635,0.76,0.76,0.35,0.27,0.5,0.0,0.6027397260273972,0.22,ME1
636,0.51,0.56,0.51,0.42,0.5,0.0,0.726027397260274,0.36,MIT
637,0.43,0.32,0.5,0.29,0.5,0.0,0.684931506849315,0.22,MIT
638,0.49,0.44,0.45,0.55,0.5,0.0,0.6575342465753424,0.22,MIT
639,0.32,0.45,0.44,0.2,0.5,0.0,0.7534246575342467,0.33,NUC
640,0.51,0.6,0.51,0.26,0.5,0.0,0.7397260273972603,0.22,NUC
641,0.49,0.46,0.42,0.46,0.5,0.0,0.7534246575342467,0.22,NUC
642,0.5,0.56,0.49,0.61,0.5,0.0,0.684931506849315,0.22,MIT
643,0.51,0.48,0.51,0.43,0.5,0.0,0.6712328767123288,0.22,MIT
644,0.52,0.38,0.62,0.12,0.5,0.0,0.5616438356164384,0.28,NUC
645,0.53,0.4,0.57,0.12,0.5,0.0,0.726027397260274,0.32,NUC
646,0.51,0.56,0.62,0.24,0.5,0.0,0.7123287671232877,0.51,NUC
647,0.63,0.6,0.5,0.27,0.5,0.0,0.7534246575342467,0.22,MIT
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIT
649,0.58,0.57,0.54,0.69,0.5,0.0,0.7397260273972603,0.22,MIT
650,0.61,0.59,0.47,0.49,0.5,0.0,0.7397260273972603,0.22,MIT
651,0.63,0.47,0.56,0.12,0.5,0.0,0.684931506849315,0.22,MIT
652,0.55,0.53,0.54,0.4,0.5,0.0,0.6575342465753424,0.22,MIT
653,0.41,0.47,0.58,0.62,0.5,0.0,0.684931506849315,0.22,MIT
654,0.44,0.53,0.53,0.37,0.5,0.0,0.6986301369863014,0.22,MIT
655,0.57,0.4,0.48,0.24,0.5,0.0,0.7534246575342467,0.22,CYT
656,0.46,0.46,0.56,0.12,0.5,0.0,0.7534246575342467,0.22,MIT
657,0.47,0.46,0.55,0.28,0.5,0.0,0.6027397260273972,0.46,NUC
658,0.39,0.35,0.49,0.17,0.5,0.0,0.6712328767123288,0.22,NUC
659,0.58,0.38,0.4,0.21,0.5,0.0,0.684931506849315,0.22,CYT
660,0.53,0.41,0.5,0.24,1.0,0.0,0.6438356164383562,0.22,CYT
661,0.43,0.4,0.5,0.18,0.5,0.0,0.684931506849315,0.28,CYT
662,0.41,0.59,0.46,0.19,0.5,0.0,0.4931506849315068,0.22,EXC
663,0.58,0.56,0.52,0.25,0.5,0.0,0.7808219178082191,0.35,NUC
664,0.51,0.65,0.53,0.19,0.5,0.0,0.6712328767123288,0.22,EXC
665,0.81,0.79,0.32,0.37,0.5,0.0,0.5616438356164384,0.22,ME1
666,0.44,0.41,0.29,0.21,0.5,0.0,0.6712328767123288,0.22,ME3
667,0.49,0.6,0.55,0.17,0.5,0.0,0.6027397260273972,0.22,CYT
668,0.56,0.63,0.52,0.2,0.5,0.0,0.4657534246575343,0.26,NUC
669,0.42,0.28,0.57,0.18,0.5,0.0,0.5753424657534246,0.22,NUC
670,0.51,0.46,0.54,0.41,0.5,0.0,0.726027397260274,0.22,MIT
671,0.6,0.51,0.52,0.45,0.5,0.0,0.684931506849315,0.27,MIT
672,0.37,0.41,0.45,0.14,0.5,0.0,0.6438356164383562,0.22,CYT
673,0.37,0.51,0.57,0.4,0.5,0.0,0.6575342465753424,0.27,MIT
674,0.36,0.39,0.55,0.26,0.5,0.0,0.6712328767123288,0.22,NUC
675,0.5,0.36,0.53,0.41,0.5,0.0,0.7534246575342467,0.36,CYT
676,0.59,0.58,0.39,0.52,0.5,0.0,0.684931506849315,0.31,CYT
677,0.78,0.63,0.53,0.13,0.5,0.0,0.7397260273972603,0.22,ME2
678,0.47,0.59,0.37,0.31,0.5,0.0,0.6986301369863014,0.36,NUC
679,0.48,0.62,0.52,0.3,0.5,0.0,0.6986301369863014,0.37,NUC
680,0.53,0.61,0.51,0.49,0.5,0.0,0.7397260273972603,0.27,MIT
681,0.48,0.54,0.53,0.6,0.5,0.0,0.726027397260274,0.31,NUC
682,0.33,0.46,0.53,0.29,0.5,0.0,0.684931506849315,0.55,NUC
683,0.36,0.44,0.51,0.17,0.5,0.0,0.821917808219178,0.19,NUC
684,0.39,0.34,0.68,0.3,0.5,0.0,0.684931506849315,0.29,NUC
685,0.11,0.41,0.67,0.13,0.5,0.0,0.6164383561643836,0.29,NUC
686,0.4,0.53,0.44,0.18,0.5,0.0,0.7397260273972603,0.31,NUC
687,0.47,0.5,0.55,0.19,0.5,0.0,0.8493150684931507,0.22,CYT
688,0.35,0.5,0.44,0.27,0.5,0.0,0.6986301369863014,0.22,CYT
689,0.36,0.3,0.5,0.19,0.5,0.0,0.7534246575342467,0.3,NUC
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
691,0.35,0.44,0.54,0.26,0.5,0.0,0.7123287671232877,0.26,NUC
692,0.43,0.28,0.53,0.34,0.5,0.0,0.7534246575342467,0.57,NUC
693,0.33,0.48,0.55,0.16,0.5,0.0,0.726027397260274,0.75,NUC
694,0.45,0.21,0.49,0.24,0.5,0.0,0.6301369863013699,0.31,NUC
695,0.44,0.34,0.61,0.13,0.5,0.0,0.6712328767123288,0.26,NUC
696,0.87,0.47,0.6,0.47,0.5,0.0,0.8082191780821918,0.22,NUC
697,0.3,0.55,0.58,0.16,0.5,0.0,0.8356164383561644,0.28,NUC
698,0.29,0.34,0.55,0.24,0.5,0.0,0.6986301369863014,0.22,CYT
699,0.75,0.67,0.51,0.29,0.5,0.0,0.7123287671232877,0.36,MIT
700,0.47,0.47,0.5,0.15,0.5,0.0,0.684931506849315,0.48,NUC
701,0.51,0.34,0.49,0.16,0.5,0.0,0.726027397260274,0.21,NUC
702,0.64,0.76,0.51,0.18,0.5,0.0,0.6301369863013699,0.22,NUC
703,0.45,0.41,0.58,0.48,0.5,0.0,0.726027397260274,0.64,NUC
704,0.9,0.54,0.59,0.2,0.5,0.0,0.6575342465753424,0.22,NUC
705,0.88,0.59,0.54,0.39,0.5,0.0,0.5616438356164384,0.3,NUC
706,0.7,0.51,0.47,0.24,0.5,0.0,0.726027397260274,0.25,NUC
707,0.25,0.36,0.58,0.3,0.5,0.0,0.7945205479452054,0.31,NUC
708,0.69,0.62,0.49,0.0,1.0,0.0,0.6438356164383562,0.22,NUC
709,0.83,0.57,0.42,0.57,0.5,0.0,0.684931506849315,0.32,ME2
710,0.43,0.38,0.38,0.12,0.5,0.0,0.684931506849315,0.22,ME2
711,0.78,0.65,0.4,0.16,0.5,0.0,0.863013698630137,0.22,MIT
712,0.52,0.64,0.34,0.16,0.5,0.0,0.7808219178082191,0.22,MIT
713,0.75,0.66,0.64,0.39,0.5,0.0,0.6301369863013699,0.32,MIT
714,0.41,0.49,0.58,0.22,0.5,0.0,0.7123287671232877,0.22,MIT
715,0.58,0.51,0.56,0.16,0.5,0.0,0.4657534246575343,0.22,NUC
716,0.48,0.49,0.45,0.23,0.5,0.0,0.6986301369863014,0.22,ME3
717,0.39,0.42,0.49,0.1,0.5,0.0,0.6712328767123288,0.65,NUC
718,0.31,0.42,0.48,0.17,0.5,0.0,0.6712328767123288,0.53,NUC
719,0.39,0.28,0.54,0.14,0.5,0.0,0.8082191780821918,0.22,MIT
720,0.76,0.67,0.37,0.22,0.5,0.0,0.7397260273972603,0.22,ME2
721,0.49,0.27,0.57,0.18,0.5,1.0,0.7397260273972603,0.22,POX
722,0.28,0.48,0.56,0.16,0.5,0.0,0.6575342465753424,0.26,CYT
723,0.69,0.39,0.52,0.12,0.5,0.0,0.5205479452054794,0.35,CYT
724,0.56,0.48,0.5,0.3,0.5,0.0,0.6986301369863014,0.22,CYT
725,0.5,0.5,0.54,0.16,0.5,0.0,0.6712328767123288,0.22,POX
726,0.47,0.43,0.59,0.27,0.5,0.0,0.7534246575342467,0.22,POX
727,0.68,0.59,0.44,0.49,0.5,0.0,0.5479452054794521,0.26,POX
728,0.5,0.51,0.57,0.27,0.5,0.0,0.6575342465753424,0.22,POX
729,0.45,0.46,0.61,0.2,0.5,0.0,0.8493150684931507,0.22,CYT
730,0.53,0.51,0.36,0.13,0.5,0.0,0.7123287671232877,0.22,ME3
731,0.6,0.54,0.54,0.53,0.5,0.0,0.7123287671232877,0.27,MIT
732,0.49,0.52,0.53,0.7,0.5,0.0,0.6986301369863014,0.22,MIT
733,0.49,0.45,0.53,0.16,0.5,0.0,0.6712328767123288,0.31,CYT
734,0.51,0.46,0.57,0.25,0.5,0.0,0.726027397260274,0.22,CYT
735,0.49,0.45,0.46,0.18,0.5,0.0,0.6712328767123288,0.31,CYT
736,0.52,0.46,0.51,0.18,0.5,0.0,0.684931506849315,0.22,CYT
737,0.55,0.59,0.52,0.1,0.5,0.0,0.726027397260274,0.22,CYT
738,0.39,0.58,0.5,0.1,0.5,0.0,0.6986301369863014,0.25,CYT
739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERL
740,0.33,0.38,0.45,0.19,0.5,0.0,0.7397260273972603,0.37,NUC
741,0.61,0.46,0.44,0.47,0.5,0.0,0.684931506849315,0.37,NUC
742,0.41,0.48,0.38,0.13,0.5,0.0,0.6986301369863014,0.35,ME3
743,0.37,0.42,0.6,0.13,0.5,0.0,0.6986301369863014,0.22,NUC
744,0.45,0.58,0.59,0.44,0.5,0.0,0.767123287671233,0.22,MIT
745,0.74,0.89,0.32,0.24,0.5,0.0,0.7397260273972603,0.32,ME1
746,0.28,0.46,0.26,0.18,0.5,0.0,0.5342465753424658,0.22,VAC
747,0.51,0.46,0.49,0.21,0.5,0.0,0.7534246575342467,0.22,VAC
748,0.8,0.82,0.57,0.26,0.5,0.0,0.7808219178082191,0.27,VAC
749,0.46,0.49,0.45,0.28,0.5,0.0,0.7534246575342467,0.22,VAC
750,0.4,0.36,0.55,0.15,0.5,0.0,0.726027397260274,0.22,VAC
751,0.67,0.46,0.58,0.3,0.5,0.0,0.7808219178082191,0.27,NUC
752,0.5,0.32,0.49,0.49,0.5,0.0,0.6575342465753424,0.32,MIT
753,0.45,0.53,0.47,0.43,0.5,0.0,0.684931506849315,0.27,MIT
754,0.75,0.6,0.43,0.35,0.5,0.0,0.6164383561643836,0.27,MIT
755,0.56,0.68,0.52,0.39,0.5,0.0,0.4931506849315068,0.22,MIT
756,0.48,0.45,0.59,0.35,0.5,0.0,0.7534246575342467,0.3,MIT
757,0.26,0.28,0.6,0.2,0.5,0.0,0.7397260273972603,0.31,MIT
758,0.59,0.45,0.58,0.21,0.5,0.0,0.6712328767123288,0.22,MIT
759,0.48,0.52,0.49,0.35,0.5,0.6024096385542169,0.6986301369863014,0.22,MIT
760,0.59,0.58,0.47,0.61,0.5,0.0,0.6027397260273972,0.3,MIT
761,0.5,0.57,0.62,0.25,0.5,0.0,0.6986301369863014,0.22,MIT
762,0.57,0.49,0.5,0.2,0.5,0.0,0.6986301369863014,0.28,CYT
763,0.62,0.43,0.49,0.29,0.5,0.0,0.684931506849315,0.27,CYT
764,0.45,0.41,0.49,0.14,1.0,0.0,0.726027397260274,0.3,CYT
765,0.47,0.49,0.6,0.15,0.5,0.0,0.5205479452054794,0.22,CYT
766,0.41,0.48,0.54,0.24,0.5,0.0,0.5068493150684932,0.51,NUC
767,0.46,0.46,0.53,0.23,0.5,0.0,0.6986301369863014,0.22,CYT
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
769,0.43,0.45,0.53,0.19,0.5,0.0,0.767123287671233,0.22,CYT
770,0.28,0.36,0.55,0.15,0.5,0.0,0.7808219178082191,0.22,CYT
771,0.48,0.46,0.58,0.26,0.5,0.0,0.6027397260273972,0.22,NUC
772,0.74,0.72,0.5,0.28,0.5,0.0,0.684931506849315,0.27,EXC
773,0.74,0.72,0.5,0.28,0.5,0.0,0.6712328767123288,0.27,EXC
774,0.38,0.62,0.52,0.14,0.5,0.0,0.726027397260274,0.22,CYT
775,0.77,0.72,0.48,0.26,0.5,0.0,0.6986301369863014,0.22,EXC
776,0.44,0.42,0.57,0.22,0.5,0.0,0.684931506849315,0.25,NUC
777,0.74,0.74,0.51,0.27,0.5,0.0,0.684931506849315,0.22,EXC
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME3
779,0.53,0.54,0.43,0.18,0.5,0.0,0.726027397260274,0.31,NUC
780,0.38,0.45,0.37,0.19,0.5,0.0,0.7123287671232877,0.3,ME3
781,0.4,0.37,0.54,0.13,0.5,0.0,0.6575342465753424,0.22,NUC
782,0.31,0.3,0.34,0.19,0.5,0.0,0.7534246575342467,0.3,ME3
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUC
784,0.59,0.61,0.51,0.62,0.5,0.0,0.6986301369863014,0.38,MIT
785,0.45,0.4,0.43,0.22,0.5,0.0,0.6986301369863014,0.48,NUC
786,0.47,0.54,0.53,0.77,0.5,0.0,0.7123287671232877,0.36,MIT
787,0.77,0.78,0.51,0.28,0.5,0.0,0.452054794520548,0.22,EXC
788,0.74,0.71,0.52,0.3,0.5,0.0,0.36986301369863017,0.22,EXC
789,0.77,0.73,0.51,0.27,0.5,0.0,0.4657534246575343,0.22,EXC
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME3
791,0.78,0.69,0.44,0.26,0.5,0.0,0.7397260273972603,0.22,ME1
792,0.49,0.6,0.3,0.34,0.5,0.0,0.684931506849315,0.43,ME3
793,0.27,0.56,0.3,0.14,0.5,0.0,0.7123287671232877,0.39,ME3
794,0.4,0.39,0.33,0.17,0.5,0.0,0.6986301369863014,0.31,VAC
795,0.55,0.51,0.54,0.2,0.5,0.0,0.767123287671233,0.22,CYT
796,0.95,0.71,0.27,0.39,0.5,0.0,0.4246575342465754,0.22,ME2
797,0.97,0.71,0.29,0.42,0.5,0.0,0.4794520547945205,0.22,ME2
798,0.44,0.43,0.34,0.21,0.5,0.0,0.7534246575342467,0.4,ME3
799,0.39,0.49,0.3,0.19,0.5,0.0,0.7123287671232877,0.31,ME3
800,0.38,0.48,0.51,0.13,0.5,0.0,0.684931506849315,0.32,NUC
801,0.37,0.51,0.39,0.18,0.5,0.0,0.6986301369863014,0.27,ME3
802,0.27,0.49,0.36,0.26,0.5,0.0,0.6712328767123288,0.26,ME3
803,0.49,0.48,0.52,0.2,0.5,0.0,0.7534246575342467,0.22,NUC
804,0.36,0.39,0.54,0.16,0.5,0.0,0.684931506849315,0.28,NUC
805,0.54,0.53,0.48,0.14,0.5,0.0,0.6712328767123288,0.33,NUC
806,0.37,0.48,0.5,0.26,0.5,0.0,0.7123287671232877,0.39,NUC
807,0.25,0.39,0.5,0.23,0.5,0.0,0.684931506849315,0.28,NUC
808,0.49,0.71,0.54,0.13,0.5,0.0,0.7945205479452054,0.22,NUC
809,0.56,0.5,0.56,0.26,0.5,0.0,0.726027397260274,0.27,NUC
810,0.41,0.53,0.41,0.15,0.5,0.0,0.7397260273972603,0.25,NUC
811,0.5,0.45,0.53,0.21,0.5,0.0,0.3835616438356165,0.22,NUC
812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POX
813,0.66,0.55,0.34,0.2,0.5,0.0,0.8493150684931507,0.22,ME3
814,0.42,0.65,0.58,0.34,0.5,0.0,0.684931506849315,0.22,MIT
815,0.45,0.47,0.53,0.15,0.5,0.0,0.7123287671232877,0.27,CYT
816,0.42,0.28,0.51,0.23,0.5,0.0,0.726027397260274,0.27,NUC
817,0.51,0.48,0.46,0.29,0.5,0.0,0.7397260273972603,0.22,CYT
818,0.75,0.69,0.48,0.13,0.5,0.0,0.7808219178082191,0.4,VAC
819,0.69,0.7,0.5,0.3,0.5,0.0,0.7397260273972603,0.22,VAC
820,0.63,0.55,0.53,0.51,0.5,0.0,0.7534246575342467,0.22,VAC
821,0.55,0.63,0.54,0.16,0.5,0.0,0.6164383561643836,0.27,CYT
822,0.46,0.62,0.54,0.25,0.5,0.0,0.6301369863013699,0.22,CYT
823,0.53,0.59,0.48,0.14,0.5,0.0,0.6986301369863014,0.22,CYT
824,0.42,0.53,0.57,0.17,0.5,0.0,0.6712328767123288,0.22,CYT
825,0.52,0.46,0.56,0.2,0.5,0.0,0.684931506849315,0.22,CYT
826,0.53,0.43,0.57,0.24,0.5,0.0,0.5342465753424658,0.28,CYT
827,0.33,0.35,0.56,0.19,0.5,0.0,0.684931506849315,0.22,NUC
828,0.45,0.48,0.56,0.56,0.5,0.0,0.6438356164383562,0.22,NUC
829,0.56,0.48,0.5,0.17,0.5,0.0,0.6986301369863014,0.26,CYT
830,0.77,0.57,0.45,0.17,0.5,0.0,0.726027397260274,0.22,CYT
831,0.56,0.59,0.54,0.18,0.5,0.0,0.6575342465753424,0.46,NUC
832,0.33,0.39,0.52,0.09,0.5,0.0,0.6438356164383562,0.28,NUC
833,0.48,0.41,0.54,0.39,0.5,0.0,0.6986301369863014,0.22,NUC
834,0.3,0.3,0.46,0.32,0.5,0.0,0.6164383561643836,0.22,NUC
835,0.38,0.26,0.6,0.1,0.5,0.0,0.6575342465753424,0.44,NUC
836,0.68,0.39,0.5,0.15,0.5,0.0,0.6575342465753424,0.37,NUC
837,0.62,0.41,0.52,0.17,0.5,0.0,0.6575342465753424,0.22,NUC
838,0.52,0.37,0.48,0.13,0.5,0.0,0.7534246575342467,0.22,NUC
839,0.32,0.48,0.49,0.17,0.5,0.0,0.6438356164383562,0.22,NUC
840,0.34,0.35,0.58,0.2,0.5,0.0,0.6301369863013699,0.32,NUC
841,0.33,0.21,0.53,0.15,1.0,0.0,0.7123287671232877,0.5,NUC
842,0.49,0.45,0.57,0.24,0.5,0.0,0.6438356164383562,0.38,NUC
843,0.4,0.28,0.48,0.06,0.5,0.0,0.6712328767123288,0.42,NUC
844,0.51,0.39,0.56,0.25,0.5,0.0,0.6986301369863014,0.33,NUC
845,0.45,0.45,0.52,0.17,0.5,0.0,0.7397260273972603,0.22,CYT
846,0.28,0.51,0.55,0.19,0.5,0.0,0.7808219178082191,0.22,CYT
847,0.51,0.51,0.56,0.28,0.5,0.0,0.7397260273972603,0.27,CYT
848,0.48,0.56,0.49,0.32,0.5,0.0,0.684931506849315,0.22,CYT
849,0.59,0.46,0.48,0.46,0.5,0.0,0.6712328767123288,0.22,CYT
850,0.51,0.46,0.4,0.65,0.5,0.0,0.6712328767123288,0.22,MIT
851,0.37,0.44,0.51,0.56,0.5,0.0,0.684931506849315,0.38,NUC
852,0.81,0.55,0.35,0.34,0.5,0.0,0.6986301369863014,0.22,ME2
853,0.53,0.45,0.53,0.18,0.5,0.0,0.5753424657534246,0.22,CYT
854,0.45,0.27,0.5,0.33,0.5,0.0,0.726027397260274,0.26,CYT
855,0.36,0.33,0.38,0.15,0.5,0.0,0.7534246575342467,0.36,ME3
856,0.48,0.5,0.56,0.11,0.5,0.0,0.452054794520548,0.22,CYT
857,0.35,0.47,0.53,0.19,0.5,0.0,0.6575342465753424,0.22,CYT
858,0.48,0.48,0.56,0.18,0.5,0.0,0.7945205479452054,0.22,CYT
859,0.6,0.59,0.47,0.47,0.5,0.0,0.726027397260274,0.22,MIT
860,0.45,0.53,0.51,0.42,0.5,0.0,0.7123287671232877,0.22,MIT
861,0.29,0.4,0.41,0.48,0.5,0.0,0.726027397260274,0.3,NUC
862,0.58,0.53,0.33,0.26,0.5,0.0,0.6986301369863014,0.22,ME3
863,0.46,0.43,0.5,0.24,0.5,0.0,0.6575342465753424,0.31,CYT
864,0.43,0.46,0.5,0.21,0.5,0.0,0.6712328767123288,0.34,CYT
865,0.61,0.55,0.51,0.26,0.5,0.0,0.7123287671232877,0.22,CYT
866,0.5,0.62,0.52,0.3,0.5,0.0,0.767123287671233,0.22,MIT
867,0.49,0.45,0.54,0.4,0.5,0.0,0.7534246575342467,0.22,MIT
868,0.64,0.53,0.59,0.14,0.5,0.0,0.726027397260274,0.22,MIT
869,0.57,0.6,0.54,0.17,0.5,0.0,0.7123287671232877,0.22,MIT
870,0.38,0.31,0.59,0.19,0.5,0.0,0.6301369863013699,0.22,MIT
871,0.68,0.53,0.44,0.31,0.5,0.0,0.6986301369863014,0.22,MIT
872,0.24,0.41,0.47,0.16,0.5,0.0,0.6986301369863014,0.38,NUC
873,0.61,0.39,0.53,0.14,0.5,0.0,0.589041095890411,0.26,NUC
874,0.39,0.16,0.59,0.08,0.5,0.0,0.6986301369863014,0.27,NUC
875,0.33,0.28,0.5,0.4,0.5,0.0,0.6301369863013699,0.61,NUC
876,0.51,0.55,0.56,0.18,0.5,0.0,0.684931506849315,0.38,NUC
877,0.39,0.44,0.54,0.24,0.5,0.0,0.6986301369863014,0.49,NUC
878,0.43,0.48,0.53,0.18,0.5,0.0,0.6301369863013699,0.22,NUC
879,0.47,0.43,0.48,0.16,0.5,0.0,0.6301369863013699,0.27,NUC
880,0.52,0.5,0.51,0.2,0.5,0.0,0.6986301369863014,0.22,NUC
881,0.33,0.28,0.52,0.15,0.5,0.0,0.6986301369863014,0.86,NUC
882,0.36,0.48,0.5,0.13,0.5,0.0,0.6712328767123288,0.6,NUC
883,0.45,0.54,0.49,0.29,0.5,0.0,0.6712328767123288,0.25,NUC
884,0.55,0.59,0.53,0.15,0.5,0.0,0.6712328767123288,0.22,NUC
885,0.31,0.39,0.55,0.28,0.5,0.0,0.6301369863013699,0.31,NUC
886,0.43,0.41,0.51,0.34,0.5,0.0,0.6712328767123288,0.28,NUC
887,0.64,0.5,0.53,0.1,0.5,0.0,0.6986301369863014,0.22,NUC
888,0.41,0.52,0.56,0.26,0.5,0.0,0.6575342465753424,0.32,NUC
889,0.48,0.47,0.59,0.41,0.5,0.0,0.767123287671233,0.27,NUC
890,0.49,0.49,0.51,0.29,0.5,0.0,0.7123287671232877,0.71,NUC
891,0.41,0.52,0.51,0.22,0.5,0.0,0.7123287671232877,0.44,NUC
892,0.51,0.61,0.5,0.23,0.5,0.0,0.7123287671232877,0.61,NUC
893,0.59,0.47,0.51,0.53,0.5,0.0,0.726027397260274,0.26,CYT
