0,1,2,3,4,5,6,7,8,9
894,0.4,0.6,0.5,0.16,0.5,0.0,0.6986301369863014,0.22,CYT
895,0.54,0.53,0.53,0.17,0.5,0.0,0.6986301369863014,0.39,NUC
896,0.61,0.46,0.54,0.11,0.5,0.0,0.6438356164383562,0.22,CYT
897,0.66,0.55,0.54,0.18,0.5,0.0,0.589041095890411,0.22,CYT
898,0.53,0.46,0.54,0.37,0.5,0.0,0.6986301369863014,0.3,NUC
899,0.41,0.41,0.43,0.61,0.5,0.0,0.726027397260274,0.22,MIT
900,0.58,0.31,0.6,0.12,0.5,0.0,0.6438356164383562,0.33,NUC
901,0.49,0.67,0.5,0.28,0.5,0.0,0.589041095890411,0.22,NUC
902,0.44,0.33,0.55,0.16,0.5,0.0,0.6712328767123288,0.22,NUC
903,0.44,0.45,0.53,0.19,0.5,0.0,0.5616438356164384,0.28,NUC
904,0.57,0.55,0.52,0.16,0.5,0.0,0.6712328767123288,0.39,NUC
905,0.45,0.66,0.39,0.11,0.5,0.0,0.7397260273972603,0.22,ME3
906,0.32,0.49,0.53,0.28,0.5,0.0,0.684931506849315,0.5,NUC
907,0.35,0.42,0.56,0.28,0.5,0.0,0.6438356164383562,0.22,NUC
908,0.46,0.41,0.58,0.1,0.5,0.0,0.6575342465753424,0.22,NUC
909,0.57,0.51,0.58,0.22,0.5,0.0,0.6986301369863014,0.22,NUC
910,0.47,0.47,0.54,0.19,0.5,0.0,0.6986301369863014,0.33,NUC
911,0.34,0.58,0.5,0.26,0.5,0.0,0.6986301369863014,0.22,NUC
912,0.55,0.45,0.58,0.25,0.5,0.0,0.6712328767123288,0.22,NUC
913,0.4,0.66,0.34,0.21,0.5,0.0,0.7123287671232877,0.26,NUC
914,0.42,0.21,0.59,0.3,0.5,0.0,0.6438356164383562,0.27,NUC
915,0.6,0.48,0.46,0.32,0.5,0.0,0.5479452054794521,0.33,CYT
916,0.64,0.44,0.51,0.35,0.5,0.0,0.726027397260274,0.22,CYT
917,0.35,0.4,0.44,0.25,0.5,0.0,0.726027397260274,0.57,NUC
918,0.55,0.38,0.64,0.42,0.5,0.0,0.6438356164383562,0.22,MIT
919,0.45,0.43,0.5,0.25,0.5,0.0,0.6438356164383562,0.22,MIT
920,0.47,0.53,0.48,0.51,0.5,0.0,0.7397260273972603,0.22,MIT
921,0.45,0.49,0.57,0.25,0.5,0.0,0.6575342465753424,0.22,NUC
922,0.45,0.52,0.5,0.12,0.5,0.0,0.821917808219178,0.22,CYT
923,0.56,0.51,0.32,0.49,0.5,0.0,0.6575342465753424,0.22,NUC
924,0.37,0.58,0.5,0.22,0.5,0.0,0.6438356164383562,0.22,NUC
925,0.47,0.45,0.51,0.33,0.5,0.0,0.6301369863013699,0.26,NUC
926,0.5,0.36,0.64,0.37,0.5,0.0,0.5068493150684932,0.33,NUC
927,0.43,0.44,0.64,0.19,0.5,0.0,0.5205479452054794,0.33,NUC
928,0.38,0.4,0.59,0.25,0.5,0.0,0.6027397260273972,0.22,CYT
929,0.39,0.39,0.59,0.25,0.5,0.0,0.6164383561643836,0.22,CYT
930,0.54,0.55,0.56,0.14,0.5,0.0,0.684931506849315,0.25,CYT
931,0.45,0.5,0.57,0.29,0.5,0.0,0.6027397260273972,0.11,CYT
932,0.45,0.5,0.57,0.29,0.5,0.0,0.6027397260273972,0.11,CYT
933,0.61,0.38,0.57,0.36,0.5,0.0,0.6027397260273972,0.21,CYT
934,0.61,0.38,0.57,0.36,0.5,0.0,0.6027397260273972,0.21,CYT
935,0.43,0.33,0.54,0.37,0.5,0.0,0.5205479452054794,0.16,CYT
936,0.43,0.33,0.54,0.37,0.5,0.0,0.5205479452054794,0.16,CYT
937,0.51,0.39,0.58,0.19,0.5,0.0,0.6438356164383562,0.22,CYT
938,0.72,0.51,0.52,0.08,0.5,0.0,0.7397260273972603,0.22,NUC
939,0.35,0.41,0.53,0.27,0.5,0.0,0.6438356164383562,0.29,NUC
940,0.56,0.49,0.54,0.15,0.5,0.0,0.684931506849315,0.35,NUC
941,0.57,0.37,0.43,0.27,0.5,0.0,0.726027397260274,0.28,NUC
942,0.57,0.49,0.61,0.26,0.5,0.0,0.7123287671232877,0.22,NUC
943,0.48,0.45,0.63,0.19,0.5,0.0,0.7945205479452054,0.22,NUC
944,0.34,0.48,0.47,0.19,0.5,0.0,0.684931506849315,0.3,NUC
945,0.54,0.57,0.55,0.18,0.5,0.0,0.684931506849315,0.22,NUC
946,0.38,0.44,0.55,0.44,0.5,0.0,0.6438356164383562,0.51,NUC
947,0.4,0.3,0.57,0.13,0.5,0.0,0.6301369863013699,0.22,NUC
948,0.27,0.31,0.55,0.13,0.5,0.0,0.684931506849315,0.22,NUC
949,0.52,0.46,0.56,0.25,0.5,0.0,0.7123287671232877,0.22,NUC
950,0.44,0.5,0.55,0.24,0.5,0.0,0.6575342465753424,0.22,NUC
951,0.34,0.47,0.48,0.32,0.5,0.0,0.5753424657534246,0.22,NUC
952,0.5,0.56,0.63,0.25,0.5,0.0,0.5753424657534246,0.22,NUC
953,0.46,0.53,0.47,0.37,0.5,0.0,0.6986301369863014,0.36,NUC
954,0.31,0.6,0.65,0.18,0.5,0.0,0.6301369863013699,0.22,NUC
955,0.57,0.42,0.63,0.22,0.5,0.0,0.9315068493150686,0.32,NUC
956,0.37,0.45,0.53,0.14,0.5,0.0,0.6712328767123288,0.22,NUC
957,0.38,0.38,0.54,0.24,0.5,0.0,0.7397260273972603,0.22,NUC
958,0.36,0.49,0.55,0.21,0.5,0.0,0.7534246575342467,0.33,NUC
959,0.29,0.4,0.5,0.16,0.5,0.0,0.6986301369863014,0.34,NUC
960,0.37,0.3,0.51,0.15,0.5,0.0,0.7945205479452054,0.26,NUC
961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
962,0.46,0.35,0.69,0.18,0.5,0.0,0.410958904109589,0.25,CYT
963,0.46,0.35,0.69,0.18,0.5,0.0,0.410958904109589,0.25,CYT
964,0.57,0.43,0.52,0.3,0.5,0.0,0.5068493150684932,0.11,CYT
965,0.57,0.43,0.52,0.3,0.5,0.0,0.5068493150684932,0.11,CYT
966,0.59,0.51,0.48,0.12,0.5,0.0,0.7397260273972603,0.31,CYT
967,0.59,0.51,0.48,0.12,0.5,0.0,0.7397260273972603,0.31,CYT
968,0.61,0.53,0.59,0.17,0.5,0.0,0.6027397260273972,0.28,CYT
969,0.61,0.48,0.56,0.19,0.5,0.0,0.726027397260274,0.31,CYT
970,0.61,0.48,0.56,0.19,0.5,0.0,0.726027397260274,0.31,CYT
971,0.44,0.56,0.52,0.18,0.5,0.0,0.684931506849315,0.11,CYT
972,0.36,0.56,0.52,0.18,0.5,0.0,0.6164383561643836,0.16,CYT
973,0.37,0.44,0.64,0.48,0.5,0.0,0.4931506849315068,0.27,CYT
974,0.72,0.37,0.63,0.38,0.5,0.0,0.5479452054794521,0.14,CYT
975,0.72,0.37,0.63,0.38,0.5,0.0,0.5479452054794521,0.14,CYT
976,0.44,0.36,0.64,0.45,0.5,0.0,0.726027397260274,0.11,CYT
977,0.58,0.45,0.55,0.27,0.5,0.0,0.6575342465753424,0.11,CYT
978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
980,0.43,0.33,0.67,0.12,0.5,0.0,0.6164383561643836,0.23,CYT
981,0.43,0.33,0.67,0.12,0.5,0.0,0.589041095890411,0.23,CYT
982,0.58,0.44,0.5,0.26,0.5,0.0,0.7123287671232877,0.22,CYT
983,0.38,0.43,0.53,0.22,0.5,0.0,0.6575342465753424,0.11,CYT
984,0.4,0.45,0.61,0.29,0.5,0.0,0.6027397260273972,0.22,CYT
985,0.4,0.45,0.61,0.29,0.5,0.0,0.6027397260273972,0.22,CYT
986,0.34,0.34,0.65,0.4,0.5,0.0,0.4383561643835617,0.16,CYT
987,0.34,0.34,0.65,0.4,0.5,0.0,0.4383561643835617,0.16,CYT
988,0.43,0.22,0.79,0.79,0.5,0.0,0.3013698630136986,0.0,CYT
989,0.35,0.21,1.0,0.8,0.5,0.0,0.17808219178082194,0.01,CYT
990,0.35,0.21,1.0,0.8,0.5,0.0,0.17808219178082194,0.01,CYT
991,0.56,0.35,0.47,0.41,0.5,0.0,0.684931506849315,0.22,CYT
992,0.56,0.35,0.47,0.35,0.5,0.0,0.7123287671232877,0.22,CYT
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
994,0.35,0.39,0.56,0.2,0.5,0.0,0.6712328767123288,0.41,CYT
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
996,0.48,0.55,0.48,0.1,0.5,0.0,0.7534246575342467,0.22,CYT
997,0.66,0.6,0.52,0.19,0.5,0.0,0.9452054794520548,0.22,CYT
998,0.69,0.54,0.55,0.23,0.5,0.0,1.0,0.22,CYT
999,0.73,0.6,0.47,0.2,0.5,0.0,0.9863013698630136,0.22,CYT
1000,0.78,0.82,0.56,0.21,0.5,0.0,0.9452054794520548,0.22,CYT
1001,0.42,0.49,0.49,0.36,0.5,0.0,0.7808219178082191,0.26,MIT
1002,0.44,0.62,0.53,0.27,0.5,0.0,0.6712328767123288,0.22,NUC
1003,0.56,0.61,0.52,0.19,0.5,0.0,0.7123287671232877,0.32,NUC
1004,0.47,0.56,0.46,0.5,0.5,0.0,0.6986301369863014,0.22,MIT
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
1006,0.52,0.43,0.61,0.22,0.5,0.0,0.6164383561643836,0.22,CYT
1007,0.52,0.43,0.61,0.22,0.5,0.0,0.6164383561643836,0.22,CYT
1008,0.32,0.44,0.54,0.21,0.5,0.0,0.5479452054794521,0.19,CYT
1009,0.32,0.44,0.54,0.21,0.5,0.0,0.5479452054794521,0.19,CYT
1010,0.48,0.41,0.52,0.33,0.5,0.0,0.6986301369863014,0.26,CYT
1011,0.46,0.39,0.54,0.22,0.5,0.0,0.6575342465753424,0.25,CYT
1012,0.46,0.39,0.54,0.22,0.5,0.0,0.6575342465753424,0.25,CYT
1013,0.42,0.5,0.64,0.13,0.5,0.0,0.6712328767123288,0.22,CYT
1014,0.46,0.54,0.59,0.41,0.5,0.0,0.726027397260274,0.21,CYT
1015,0.46,0.54,0.59,0.41,0.5,0.0,0.726027397260274,0.21,CYT
1016,0.39,0.65,0.57,0.19,0.5,0.0,0.6027397260273972,0.25,CYT
1017,0.39,0.65,0.57,0.19,0.5,0.0,0.589041095890411,0.25,CYT
1018,0.38,0.5,0.52,0.44,0.5,0.0,0.7397260273972603,0.11,CYT
1019,0.38,0.5,0.52,0.44,0.5,0.0,0.7397260273972603,0.11,CYT
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
1021,0.57,0.48,0.54,0.22,0.5,0.0,0.684931506849315,0.11,CYT
1022,0.5,0.5,0.62,0.23,0.5,0.0,0.4794520547945205,0.11,CYT
1023,0.41,0.49,0.65,0.28,0.5,0.0,0.8082191780821918,0.57,CYT
1024,0.53,0.57,0.6,0.36,0.5,0.0,0.684931506849315,0.22,CYT
1025,0.53,0.57,0.6,0.36,0.5,0.0,0.684931506849315,0.22,CYT
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
1028,0.6,0.57,0.52,0.14,0.5,0.0,0.6301369863013699,0.48,NUC
1029,0.42,0.38,0.52,0.29,0.5,0.0,0.5753424657534246,0.22,NUC
1030,0.41,0.46,0.58,0.08,0.5,0.0,0.6986301369863014,0.28,NUC
1031,0.49,0.4,0.58,0.23,0.5,0.0,0.6438356164383562,0.27,CYT
1032,0.37,0.37,0.51,0.38,0.5,0.0,0.6027397260273972,0.22,CYT
1033,0.57,0.5,0.4,0.08,0.5,0.0,0.6438356164383562,0.22,ME3
1034,0.51,0.4,0.5,0.28,0.5,0.0,0.6575342465753424,0.27,CYT
1035,0.34,0.25,0.55,0.28,0.5,0.0,0.6986301369863014,0.49,CYT
1036,0.77,0.86,0.44,0.27,0.5,0.0,0.6575342465753424,0.22,ME1
1037,0.59,0.54,0.53,0.14,0.5,0.0,0.6575342465753424,0.22,CYT
1038,0.5,0.48,0.48,0.23,0.5,0.0,0.726027397260274,0.68,CYT
1039,0.39,1.0,0.38,0.41,0.5,0.0,0.684931506849315,0.27,MIT
1040,0.56,0.42,0.52,0.14,0.5,0.0,0.6986301369863014,0.22,CYT
1041,0.39,0.46,0.33,0.18,0.5,0.0,0.726027397260274,0.22,ME3
1042,0.52,0.54,0.47,0.49,0.5,0.0,0.7397260273972603,0.22,MIT
1043,0.46,0.49,0.55,0.18,0.5,0.0,0.767123287671233,0.22,NUC
1044,0.56,0.65,0.49,0.56,0.5,0.0,0.6712328767123288,0.22,MIT
1045,0.53,0.51,0.55,0.57,0.5,0.0,0.6301369863013699,0.22,MIT
1046,0.54,0.64,0.4,0.56,0.5,0.0,0.6986301369863014,0.22,MIT
1047,0.47,0.58,0.47,0.52,0.5,0.0,0.7397260273972603,0.22,MIT
1048,0.46,0.42,0.51,0.16,0.5,0.0,0.767123287671233,0.22,CYT
1049,0.6,0.51,0.49,0.18,0.5,0.0,0.726027397260274,0.38,CYT
1050,0.85,0.66,0.49,0.18,0.5,0.0,0.6986301369863014,0.22,ME1
1051,0.55,0.52,0.44,0.2,0.5,0.0,0.767123287671233,0.22,ME2
1052,0.49,0.38,0.56,0.09,0.5,0.0,0.6301369863013699,0.22,CYT
1053,0.38,0.4,0.53,0.12,0.5,0.0,0.7534246575342467,0.22,CYT
1054,0.55,0.55,0.52,0.13,0.5,0.0,0.726027397260274,0.25,CYT
1055,0.46,0.44,0.58,0.17,0.5,0.0,0.7534246575342467,0.22,CYT
1056,0.34,0.46,0.52,0.19,0.5,0.0,0.726027397260274,0.26,CYT
1057,0.58,0.56,0.46,0.14,0.5,0.0,0.6986301369863014,0.22,CYT
1058,0.46,0.47,0.44,0.18,1.0,0.0,0.6301369863013699,0.22,ME2
1059,0.44,0.71,0.5,0.21,0.5,0.0,0.7397260273972603,0.27,CYT
1060,0.56,0.49,0.32,0.22,0.5,0.0,0.684931506849315,0.22,ME2
1061,0.41,0.49,0.47,0.09,0.5,0.0,0.6712328767123288,0.22,CYT
1062,0.44,0.51,0.53,0.3,0.5,0.0,0.726027397260274,0.22,CYT
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
1064,0.51,0.51,0.32,0.27,0.5,0.0,0.7397260273972603,0.22,ME3
1065,0.46,0.38,0.51,0.2,0.5,0.0,0.6986301369863014,0.22,CYT
1066,0.55,0.72,0.35,0.26,0.5,0.0,0.6712328767123288,0.22,ME3
1067,0.54,0.44,0.35,0.19,0.5,0.0,0.6986301369863014,0.27,ME3
1068,0.65,0.66,0.37,0.12,0.5,0.0,0.7123287671232877,0.27,ME3
1069,0.41,0.4,0.56,0.17,0.5,0.0,0.767123287671233,0.22,CYT
1070,0.39,0.71,0.38,0.14,0.5,0.0,0.684931506849315,0.22,ME2
1071,0.37,0.42,0.46,0.15,0.5,0.0,0.6986301369863014,0.31,ME2
1072,0.59,0.55,0.57,0.18,0.5,0.0,0.6986301369863014,0.22,CYT
1073,0.48,0.51,0.5,0.24,0.5,0.0,0.7397260273972603,0.38,CYT
1074,0.39,0.3,0.63,0.2,0.5,0.0,0.589041095890411,0.47,CYT
1075,0.47,0.52,0.54,0.25,0.5,0.0,0.7397260273972603,0.29,MIT
1076,0.77,0.82,0.4,0.36,0.5,0.0,0.5205479452054794,0.22,ME1
1077,0.52,0.55,0.39,0.09,1.0,0.0,0.7534246575342467,0.25,ME3
1078,0.42,0.28,0.33,0.23,0.5,0.0,0.5342465753424658,0.26,ME3
1079,0.47,0.37,0.46,0.28,0.5,0.0,0.7123287671232877,0.99,NUC
1080,0.48,0.5,0.47,0.29,0.5,0.0,0.6301369863013699,0.27,NUC
1081,0.3,0.33,0.55,0.12,0.5,0.0,0.726027397260274,0.38,CYT
1082,0.49,0.49,0.52,0.18,0.5,0.0,0.6986301369863014,0.25,NUC
1083,0.54,0.59,0.57,0.34,0.5,0.0,0.6712328767123288,0.22,NUC
1084,0.7,0.78,0.53,0.24,0.5,0.0,0.6575342465753424,0.22,VAC
1085,0.85,0.69,0.34,0.31,0.5,0.0,0.7808219178082191,0.3,ME1
1086,0.56,0.59,0.45,0.15,0.5,0.0,0.7397260273972603,0.22,MIT
1087,0.47,0.56,0.53,0.44,0.5,0.0,0.726027397260274,0.22,MIT
1088,0.53,0.49,0.47,0.21,0.5,0.0,0.726027397260274,0.22,CYT
1089,0.7,0.57,0.34,0.19,0.5,0.0,0.726027397260274,0.27,ME2
1090,0.42,0.43,0.67,0.7,0.5,0.0,0.5753424657534246,0.25,CYT
1091,0.47,0.44,0.53,0.18,0.5,0.0,0.6438356164383562,0.29,NUC
1092,0.4,0.49,0.53,0.23,0.5,0.0,0.6027397260273972,0.26,NUC
1093,0.45,0.65,0.51,0.17,0.5,0.0,0.6712328767123288,0.22,NUC
1094,0.42,0.42,0.55,0.31,0.5,0.0,0.589041095890411,0.22,NUC
1095,0.45,0.41,0.53,0.49,0.5,0.0,0.6712328767123288,0.31,NUC
1096,0.42,0.28,0.49,0.22,0.5,0.0,0.7534246575342467,0.34,NUC
1097,0.47,0.5,0.47,0.22,0.5,0.0,0.726027397260274,0.45,NUC
1098,0.33,0.42,0.55,0.23,0.5,0.0,0.7123287671232877,0.43,NUC
1099,0.56,0.55,0.57,0.15,0.5,0.0,0.7397260273972603,0.25,CYT
1100,0.37,0.47,0.49,0.12,0.5,0.0,0.6438356164383562,0.31,NUC
1101,0.32,0.6,0.48,0.13,0.5,0.0,0.726027397260274,0.22,NUC
1102,0.38,0.42,0.31,0.35,0.5,0.0,0.7123287671232877,0.22,ME3
1103,0.46,0.56,0.56,0.25,0.5,0.0,0.589041095890411,0.22,NUC
1104,0.47,0.55,0.57,0.17,0.5,0.0,0.7123287671232877,0.66,NUC
1105,0.37,0.55,0.52,0.13,0.5,0.0,0.5753424657534246,0.8,CYT
1106,0.46,0.48,0.38,0.22,0.5,0.0,0.5342465753424658,0.45,ME3
1107,0.8,0.69,0.53,0.33,0.5,0.0,0.6986301369863014,0.22,ME2
1108,0.52,0.65,0.36,0.37,0.5,0.0,0.7123287671232877,0.34,ME3
1109,0.19,0.16,0.68,0.36,0.5,0.0,0.6712328767123288,0.21,NUC
1110,0.64,0.31,0.53,0.15,0.5,0.0,0.726027397260274,0.31,CYT
1111,0.4,0.43,0.36,0.33,0.5,0.0,0.6986301369863014,0.22,ME3
1112,0.47,0.56,0.51,0.2,0.5,0.0,0.7123287671232877,0.59,NUC
1113,0.4,0.75,0.44,0.12,0.5,0.0,0.6712328767123288,0.22,NUC
1114,0.48,0.55,0.58,0.18,0.5,0.0,0.5205479452054794,0.69,NUC
1115,0.57,0.51,0.34,0.13,0.5,0.0,0.726027397260274,0.27,MIT
1116,0.23,0.37,0.32,0.13,0.5,0.0,0.726027397260274,0.22,MIT
1117,0.54,0.5,0.51,0.26,0.5,0.0,0.7123287671232877,0.22,CYT
1118,0.6,0.64,0.56,0.36,0.5,0.0,0.6301369863013699,0.27,CYT
1119,0.27,0.41,0.24,0.2,0.5,0.0,0.6712328767123288,0.22,ME3
1120,0.25,0.35,0.22,0.18,0.5,0.0,0.6301369863013699,0.22,ME3
1121,0.39,0.45,0.51,0.29,0.5,0.0,0.7397260273972603,0.22,CYT
1122,0.33,0.47,0.55,0.24,0.5,0.0,0.6164383561643836,0.67,NUC
1123,0.37,0.4,0.38,0.18,0.5,0.0,0.6986301369863014,0.22,ME3
1124,0.43,0.47,0.47,0.18,0.5,0.0,0.6438356164383562,0.22,CYT
1125,0.66,0.43,0.57,0.6,0.5,0.0,0.2602739726027397,0.33,NUC
1126,0.55,0.4,0.62,0.22,0.5,0.0,0.5068493150684932,0.28,NUC
1127,0.33,0.46,0.6,0.18,0.5,0.0,0.6986301369863014,0.26,NUC
1128,0.51,0.5,0.54,0.11,0.5,0.0,0.821917808219178,0.22,NUC
1129,0.54,0.6,0.57,0.17,0.5,0.0,0.6027397260273972,0.22,NUC
1130,0.45,0.57,0.38,0.28,0.5,0.0,0.726027397260274,0.31,ME3
1131,0.55,0.57,0.51,0.07,0.5,0.0,0.7534246575342467,0.22,CYT
1132,0.54,0.47,0.58,0.4,0.5,0.0,0.6301369863013699,0.27,MIT
1133,0.36,0.32,0.55,0.27,0.5,0.0,0.6438356164383562,0.43,NUC
1134,0.46,0.41,0.45,0.23,0.5,0.0,0.6575342465753424,0.22,NUC
1135,0.4,0.39,0.6,0.23,0.5,0.0,0.7123287671232877,0.31,NUC
1136,0.52,0.47,0.58,0.18,0.5,0.0,0.4657534246575343,0.11,CYT
1137,0.52,0.47,0.58,0.18,0.5,0.0,0.4657534246575343,0.11,CYT
1138,0.5,0.45,0.51,0.19,0.5,0.0,0.726027397260274,0.25,CYT
1139,0.57,0.55,0.51,0.18,0.5,0.0,0.6986301369863014,0.43,NUC
1140,0.44,0.43,0.46,0.28,0.5,0.0,0.6164383561643836,0.29,NUC
1141,0.46,0.5,0.5,0.28,0.5,0.0,0.684931506849315,0.37,NUC
1142,0.66,0.65,0.54,0.4,0.5,0.0,0.6986301369863014,0.22,EXC
1143,0.77,0.73,0.49,0.46,0.5,0.0,0.5205479452054794,0.22,EXC
1144,0.38,0.58,0.46,0.21,0.5,0.0,0.7123287671232877,0.22,NUC
1145,0.32,0.68,0.51,0.16,0.5,1.0,0.7534246575342467,0.22,POX
1146,0.27,0.46,0.52,0.17,0.5,0.0,0.6712328767123288,0.44,NUC
1147,0.52,0.45,0.45,0.13,0.5,0.0,0.6575342465753424,0.22,NUC
1148,0.37,0.29,0.45,0.15,0.5,0.0,0.6712328767123288,0.22,NUC
1149,0.37,0.48,0.67,0.37,0.5,0.0,0.767123287671233,0.62,NUC
1150,0.44,0.59,0.54,0.18,0.5,0.0,0.6712328767123288,0.22,NUC
1151,0.48,0.65,0.36,0.24,0.5,0.0,0.7397260273972603,0.31,NUC
1152,0.59,0.49,0.45,0.22,0.5,0.0,0.6164383561643836,0.31,NUC
1153,0.73,0.52,0.59,0.25,0.5,0.0,0.6986301369863014,0.22,NUC
1154,0.5,0.43,0.5,0.17,0.5,0.0,0.6301369863013699,0.47,NUC
1155,0.23,0.13,0.51,0.16,0.5,0.0,0.726027397260274,0.51,NUC
1156,0.49,0.6,0.54,0.35,0.5,0.0,0.726027397260274,0.46,NUC
1157,0.52,0.31,0.56,0.16,0.5,0.0,0.7534246575342467,0.22,NUC
1158,0.49,0.48,0.51,0.21,0.5,0.0,0.726027397260274,0.22,NUC
1159,0.49,0.6,0.42,0.18,0.5,0.0,0.7945205479452054,0.28,NUC
1160,0.6,0.62,0.54,0.11,0.5,0.0,0.6986301369863014,0.22,NUC
1161,0.55,0.47,0.53,0.2,0.5,0.0,0.5479452054794521,0.22,NUC
1162,0.47,0.32,0.51,0.24,0.5,0.0,0.7397260273972603,0.27,NUC
1163,0.53,0.25,0.59,0.27,0.5,0.0,0.6164383561643836,0.26,NUC
1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUC
1165,0.25,0.33,0.48,0.18,0.5,0.0,0.5753424657534246,0.33,NUC
1166,0.55,0.46,0.47,0.15,0.5,0.0,0.6438356164383562,0.22,ME3
1167,0.61,0.5,0.61,0.21,0.5,0.0,0.7534246575342467,0.54,CYT
1168,0.5,0.52,0.51,0.22,0.5,0.0,0.6301369863013699,0.37,CYT
1169,0.62,0.33,0.49,0.24,0.5,0.0,0.6986301369863014,0.42,CYT
1170,0.56,0.52,0.46,0.17,0.5,0.0,0.6712328767123288,0.73,CYT
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CYT
1172,0.53,0.48,0.51,0.18,0.5,0.0,0.7123287671232877,0.27,CYT
1173,0.51,0.48,0.51,0.19,0.5,0.0,0.6986301369863014,0.27,CYT
1174,0.51,0.48,0.51,0.26,0.5,0.0,0.6986301369863014,0.27,CYT
1175,0.53,0.48,0.51,0.18,0.5,0.0,0.6986301369863014,0.27,CYT
1176,0.6,0.46,0.51,0.1,0.5,0.0,0.6575342465753424,0.31,CYT
1177,0.6,0.46,0.51,0.1,0.5,0.0,0.6575342465753424,0.31,CYT
1178,0.44,0.39,0.63,0.11,0.5,0.0,0.6712328767123288,0.26,NUC
1179,0.51,0.5,0.49,0.45,0.5,0.0,0.6575342465753424,0.22,MIT
1180,0.45,0.45,0.51,0.3,0.5,0.0,0.6575342465753424,0.44,CYT
1181,0.38,0.42,0.47,0.12,0.5,0.0,0.6438356164383562,0.53,NUC
1182,0.19,0.66,0.6,0.14,0.5,0.0,0.27397260273972607,0.25,NUC
1183,0.41,0.42,0.23,0.16,0.5,0.0,0.5479452054794521,0.22,ME3
1184,0.25,0.42,0.21,0.14,0.5,0.0,0.5616438356164384,0.22,ME3
1185,0.7,0.58,0.53,0.39,0.5,0.0,0.8082191780821918,0.22,EXC
1186,0.49,0.31,0.43,0.24,0.5,0.0,0.7397260273972603,0.22,ME3
1187,0.46,0.41,0.43,0.18,0.5,0.0,0.7397260273972603,0.22,ME3
1188,0.83,0.81,0.45,0.38,0.5,0.0,0.5479452054794521,0.26,EXC
